Sno,Customer_number,Insurance,balance,housing,loan,contact,duration,campaign,last_contact_day,previous,poutcome,Term Deposit,Count_Txn,,,,,
357,1358,no,1068,yes,no,unknown,396,2,1,0,unknown,no,382,,,,,
358,1359,no,211,yes,no,unknown,216,4,1,0,unknown,no,226,,,,,
359,1360,no,377,yes,no,unknown,98,2,1,0,unknown,no,288,,,,,
360,1361,no,263,yes,no,unknown,350,2,1,0,unknown,no,209,,,,,
361,1362,no,1263,yes,no,unknown,,2,1,0,unknown,no,251,,,,,
362,1363,no,8,yes,no,unknown,88,3,1,0,unknown,no,416,,,,,
363,1364,no,126,yes,yes,unknown,379,2,1,0,unknown,no,440,,,,,
364,1365,no,230,yes,no,unknown,190,3,1,0,unknown,no,281,,,,,
365,1366,no,841,yes,no,unknown,158,1,1,0,unknown,no,286,,,,,
366,1367,no,308,yes,no,unknown,102,1,1,0,unknown,no,144,,,,,
367,1368,no,1,yes,no,unknown,306,1,1,0,unknown,no,457,,,,,
368,1369,no,86,yes,no,unknown,218,1,1,0,unknown,no,349,,,,,
369,1370,no,157,yes,no,unknown,54,1,1,0,unknown,no,196,,,,,
370,1371,no,22,yes,no,unknown,344,1,1,0,unknown,no,165,,,,,
371,1372,no,46,yes,yes,unknown,195,1,1,0,unknown,no,495,,,,,
372,1373,no,1293,no,no,unknown,652,1,1,0,unknown,no,495,,,,,
373,1374,no,122,yes,no,unknown,286,1,1,0,unknown,no,358,,,,,
374,1375,no,131,yes,no,unknown,189,1,1,0,unknown,no,301,,,,,
375,1376,no,143,yes,no,unknown,83,1,1,0,unknown,no,319,,,,,
376,1377,no,393,no,no,unknown,184,2,1,0,unknown,no,320,,,,,
377,1378,no,98,yes,no,unknown,235,1,1,0,unknown,no,215,,,,,
378,1379,no,0,yes,no,unknown,290,1,1,0,unknown,no,322,,,,,
379,1380,no,224,yes,no,unknown,232,1,1,0,unknown,no,266,,,,,
380,1381,no,757,yes,no,unknown,133,1,1,0,unknown,no,208,,,,,
381,1382,no,245,yes,yes,unknown,318,1,1,0,unknown,no,248,,,,,
382,1383,no,8486,no,no,unknown,260,3,1,0,unknown,no,229,,,,,
383,1384,no,350,no,no,unknown,437,1,1,0,unknown,no,383,,,,,
384,1385,no,20,yes,no,unknown,402,1,1,0,unknown,no,166,,,,,
385,1386,no,1667,yes,yes,unknown,85,1,1,0,unknown,no,497,,,,,
386,1387,no,345,yes,no,unknown,125,1,1,0,unknown,no,291,,,,,
387,1388,no,10,yes,no,unknown,501,4,1,0,unknown,no,301,,,,,
388,1389,no,830,yes,yes,unknown,1201,1,1,0,unknown,yes,382,,,,,
389,1390,no,29,yes,no,unknown,253,1,1,0,unknown,no,282,,,,,
390,1391,no,545,yes,no,unknown,1030,1,1,0,unknown,yes,408,,,,,
391,1392,no,8730,yes,no,unknown,149,1,1,0,unknown,no,434,,,,,
392,1393,no,477,yes,no,unknown,114,1,1,0,unknown,no,459,,,,,
393,1394,no,4,yes,no,unknown,243,1,1,0,unknown,no,448,,,,,
394,1395,no,1205,yes,no,unknown,769,2,1,0,unknown,no,475,,,,,
395,1396,no,0,yes,yes,unknown,135,3,1,0,unknown,no,238,,,,,
396,1397,no,263,yes,no,unknown,231,1,1,0,unknown,no,331,,,,,
397,1398,no,1,no,no,unknown,76,1,1,0,unknown,no,211,,,,,
398,1399,no,283,no,yes,unknown,199,1,1,0,unknown,no,405,,,,,
399,1400,no,206,yes,no,unknown,152,1,1,0,unknown,no,449,,,,,
400,1401,no,17,yes,no,unknown,,1,1,0,unknown,no,204,,,,,
401,1402,no,141,yes,yes,unknown,424,1,1,0,unknown,no,343,,,,,
402,1403,no,16,yes,no,unknown,43,1,1,0,unknown,no,400,,,,,
403,1404,no,206,yes,no,unknown,154,1,1,0,unknown,no,316,,,,,
404,1405,no,7,no,no,unknown,203,2,1,0,unknown,no,292,,,,,
405,1406,no,0,no,no,unknown,326,1,1,0,unknown,no,426,,,,,
406,1407,no,0,no,no,unknown,393,1,1,0,unknown,no,421,,,,,
407,1408,no,1927,yes,no,unknown,241,3,1,0,unknown,no,403,,,,,
408,1409,no,284,yes,no,unknown,483,1,1,0,unknown,no,494,,,,,
409,1410,no,1660,yes,no,unknown,259,1,1,0,unknown,no,148,,,,,
410,1411,no,406,yes,no,unknown,227,1,1,0,unknown,no,288,,,,,
411,1412,no,230,yes,no,unknown,673,1,1,0,unknown,no,188,,,,,
412,1413,no,25,yes,no,unknown,576,1,1,0,unknown,no,177,,,,,
413,1414,no,182,yes,no,unknown,180,2,1,0,unknown,no,276,,,,,
414,1415,no,1169,yes,no,unknown,168,2,1,0,unknown,no,205,,,,,
415,1416,no,67,yes,no,unknown,90,1,1,0,unknown,no,447,,,,,
416,1417,no,77,no,no,unknown,505,1,1,0,unknown,no,138,,,,,
417,1418,no,0,yes,no,unknown,245,1,1,0,unknown,no,336,,,,,
418,1419,no,55,yes,yes,unknown,186,1,1,0,unknown,no,478,,,,,
419,1420,yes,72,yes,no,unknown,623,1,1,0,unknown,no,410,,,,,
420,1421,no,163,yes,no,unknown,496,3,1,0,unknown,no,385,,,,,
421,1422,no,151,yes,no,unknown,118,1,1,0,unknown,no,296,,,,,
422,1423,no,113,yes,no,unknown,342,1,1,0,unknown,no,286,,,,,
423,1424,no,0,yes,no,unknown,225,1,-2,0,unknown,no,421,,,,,
424,1425,no,9,yes,no,unknown,185,3,1,0,unknown,no,422,,,,,
425,1426,no,375,yes,no,unknown,196,2,1,0,unknown,no,235,,,,,
426,1427,no,1142,yes,no,unknown,276,1,1,0,unknown,no,363,,,,,
427,1428,no,2102,yes,no,unknown,76,1,1,0,unknown,no,106,,,,,
428,1429,no,4325,yes,no,unknown,87,1,1,0,unknown,no,171,,,,,
429,1430,no,217,yes,no,unknown,195,1,1,0,unknown,no,180,,,,,
430,1431,no,131,yes,no,unknown,744,1,1,0,unknown,no,129,,,,,
431,1432,no,1680,yes,no,unknown,765,1,1,0,unknown,no,361,,,,,
432,1433,no,0,yes,no,unknown,262,1,1,0,unknown,no,448,,,,,
433,1434,no,46,yes,no,unknown,119,1,1,0,unknown,no,354,,,,,
434,1435,no,320,yes,no,unknown,198,2,1,0,unknown,no,318,,,,,
435,1436,no,183,yes,no,unknown,150,1,1,0,unknown,no,262,,,,,
436,1437,no,39,no,no,unknown,241,1,1,0,unknown,no,446,,,,,
437,1438,no,560,yes,no,unknown,181,1,1,0,unknown,no,405,,,,,
438,1439,no,469,no,no,unknown,196,1,1,0,unknown,no,182,,,,,
439,1440,no,530,yes,no,unknown,149,1,1,0,unknown,no,291,,,,,
440,1441,no,61,yes,no,unknown,246,1,1,0,unknown,no,466,,,,,
441,1442,no,242,yes,no,unknown,112,1,1,0,unknown,no,268,,,,,
442,1443,no,139,yes,no,unknown,309,2,1,0,unknown,no,240,,,,,
443,1444,no,0,yes,no,unknown,278,1,1,0,unknown,no,444,,,,,
444,1445,no,367,yes,no,unknown,140,1,1,0,unknown,no,430,,,,,
445,1446,no,228,yes,no,unknown,136,1,1,0,unknown,no,126,,,,,
446,1447,no,45248,yes,no,unknown,1623,1,1,0,unknown,yes,207,,,,,
447,1448,no,84,yes,no,unknown,101,1,1,0,unknown,no,367,,,,,
448,1449,no,310,yes,no,unknown,,1,1,0,unknown,no,270,,,,,
449,1450,no,132,yes,no,unknown,238,1,1,0,unknown,no,181,,,,,
450,1451,no,797,yes,no,unknown,354,1,1,0,unknown,no,420,,,,,
451,1452,no,71,no,no,unknown,79,1,1,0,unknown,no,464,,,,,
452,1453,no,2,yes,no,unknown,187,1,1,0,unknown,no,286,,,,,
453,1454,no,231,yes,yes,unknown,451,2,1,0,unknown,no,193,,,,,
454,1455,no,270,yes,yes,unknown,159,1,1,0,unknown,no,481,,,,,
455,1456,no,274,yes,yes,unknown,409,1,1,0,unknown,no,474,,,,,
456,1457,no,109,yes,yes,unknown,170,1,1,0,unknown,no,311,,,,,
457,1458,no,1,yes,no,unknown,608,1,1,0,unknown,yes,115,,,,,
458,1459,yes,60,no,no,unknown,243,1,1,0,unknown,no,294,,,,,
459,1460,no,89,yes,no,unknown,145,2,1,0,unknown,no,409,,,,,
460,1461,no,11,no,no,unknown,,1,1,0,unknown,no,300,,,,,
461,1462,no,0,yes,no,unknown,262,2,1,0,unknown,no,145,,,,,
462,1463,no,509,yes,no,unknown,124,1,1,0,unknown,no,301,,,,,
463,1464,no,408,yes,no,unknown,53,1,1,0,unknown,no,239,,,,,
464,1465,no,58,yes,no,unknown,134,1,1,0,unknown,no,287,,,,,
465,1466,no,1640,no,yes,unknown,204,4,1,0,unknown,no,313,,,,,
466,1467,no,20,yes,no,unknown,186,1,1,0,unknown,no,204,,,,,
467,1468,no,71,yes,no,unknown,678,1,1,0,unknown,no,451,,,,,
468,1469,no,52,yes,no,unknown,182,1,1,0,unknown,no,104,,,,,
469,1470,no,292,yes,no,unknown,162,1,1,0,unknown,no,359,,,,,
470,1471,no,424,yes,no,unknown,27,1,1,0,unknown,no,142,,,,,
471,1472,no,109,yes,no,unknown,699,3,1,0,unknown,no,392,,,,,
472,1473,no,1044,yes,no,unknown,43,1,1,0,unknown,no,438,,,,,
473,1474,no,983,yes,no,unknown,97,1,1,0,unknown,no,159,,,,,
474,1475,no,869,no,no,unknown,1677,1,1,0,unknown,yes,228,,,,,
475,1476,no,668,yes,no,unknown,283,2,1,0,unknown,no,496,,,,,
476,1477,no,964,yes,no,unknown,323,1,1,0,unknown,no,230,,,,,
477,1478,no,301,yes,no,unknown,82,1,1,0,unknown,no,259,,,,,
478,1479,no,140,yes,no,unknown,310,1,1,0,unknown,no,161,,,,,
479,1480,no,1877,yes,no,unknown,185,1,1,0,unknown,no,143,,,,,
480,1481,no,1127,yes,no,unknown,47,1,1,0,unknown,no,178,,,,,
481,1482,no,871,yes,no,unknown,145,1,1,0,unknown,no,436,,,,,
482,1483,no,767,yes,yes,unknown,204,1,1,0,unknown,no,102,,,,,
483,1484,no,0,no,no,unknown,187,1,1,0,unknown,no,486,,,,,
484,1485,no,209,yes,no,unknown,30,2,1,0,unknown,no,452,,,,,
485,1486,no,0,no,no,unknown,472,1,1,0,unknown,no,208,,,,,
486,1487,no,110,yes,yes,unknown,448,1,1,0,unknown,no,460,,,,,
487,1488,no,76,yes,yes,unknown,264,1,1,0,unknown,no,261,,,,,
488,1489,no,178,yes,no,unknown,169,1,1,0,unknown,no,394,,,,,
489,1490,no,66,yes,no,unknown,288,1,1,0,unknown,no,362,,,,,
490,1491,no,0,yes,no,unknown,176,2,1,0,unknown,no,486,,,,,
491,1492,no,1,yes,no,unknown,215,1,1,0,unknown,no,429,,,,,
492,1493,no,0,yes,no,unknown,337,1,1,0,unknown,no,251,,,,,
493,1494,no,5345,no,no,unknown,278,1,1,0,unknown,no,315,,,,,
494,1495,no,209,yes,no,unknown,188,2,1,0,unknown,no,435,,,,,
495,1496,no,0,yes,no,unknown,174,2,-2,0,unknown,no,461,,,,,
496,1497,no,42,yes,no,unknown,226,2,1,0,unknown,no,232,,,,,
497,1498,no,41,yes,no,unknown,190,1,1,0,unknown,no,124,,,,,
498,1499,no,99,yes,no,unknown,111,2,1,0,unknown,no,318,,,,,
499,1500,no,17,yes,no,unknown,164,1,1,0,unknown,no,333,,,,,
500,1501,no,276,yes,yes,unknown,157,2,1,0,unknown,no,135,,,,,
501,1502,no,170,no,no,unknown,46,1,1,0,unknown,no,154,,,,,
502,1503,no,230,yes,yes,unknown,374,1,1,0,unknown,no,183,,,,,
503,1504,no,9,yes,no,unknown,349,1,1,0,unknown,no,226,,,,,
504,1505,no,946,yes,no,unknown,325,1,1,0,unknown,no,124,,,,,
505,1506,no,1297,yes,no,unknown,233,2,1,0,unknown,no,376,,,,,
506,1507,no,331,yes,no,unknown,531,1,1,0,unknown,no,309,,,,,
507,1508,no,44,yes,no,unknown,153,1,1,0,unknown,no,212,,,,,
508,1509,yes,15,no,no,unknown,80,1,1,0,unknown,no,468,,,,,
509,1510,no,712,yes,no,unknown,232,1,1,0,unknown,no,461,,,,,
510,1511,no,5435,yes,no,unknown,,1,1,0,unknown,no,233,,,,,
511,1512,no,507,yes,no,unknown,190,1,1,0,unknown,no,489,,,,,
512,1513,no,387,yes,no,unknown,918,1,1,0,unknown,yes,130,,,,,
513,1514,no,0,yes,yes,unknown,238,1,1,0,unknown,no,169,,,,,
514,1515,no,1716,yes,no,unknown,82,1,1,0,unknown,no,232,,,,,
515,1516,no,167,yes,yes,unknown,198,3,1,0,unknown,no,289,,,,,
516,1517,no,40,no,yes,unknown,160,2,1,0,unknown,no,293,,,,,
517,1518,no,148,yes,no,unknown,211,1,1,0,unknown,no,385,,,,,
518,1519,no,17,yes,yes,unknown,120,1,1,0,unknown,no,400,,,,,
519,1520,no,1011,yes,no,unknown,136,1,1,0,unknown,no,103,,,,,
520,1521,no,1527,yes,no,unknown,269,1,1,0,unknown,no,463,,,,,
521,1522,no,744,no,no,unknown,157,1,1,0,unknown,no,147,,,,,
522,1523,no,484,yes,no,unknown,128,1,1,0,unknown,no,317,,,,,
523,1524,no,0,yes,no,unknown,211,1,1,0,unknown,no,253,,,,,
524,1525,no,136,yes,no,unknown,267,2,1,0,unknown,no,202,,,,,
525,1526,no,1335,yes,no,unknown,371,2,1,0,unknown,no,309,,,,,
526,1527,no,517,yes,no,unknown,288,2,1,0,unknown,no,325,,,,,
527,1528,no,459,yes,no,unknown,221,1,1,0,unknown,no,192,,,,,
528,1529,no,549,yes,no,unknown,427,1,1,0,unknown,no,213,,,,,
529,1530,no,83,yes,yes,unknown,310,1,1,0,unknown,no,284,,,,,
530,1531,no,213,no,no,unknown,158,1,1,0,unknown,no,300,,,,,
531,1532,no,203,yes,no,unknown,604,3,1,0,unknown,no,244,,,,,
532,1533,no,518,yes,no,unknown,198,1,1,0,unknown,no,101,,,,,
533,1534,no,3877,yes,no,unknown,145,1,1,0,unknown,no,291,,,,,
534,1535,no,1236,yes,no,unknown,247,1,1,0,unknown,no,372,,,,,
535,1536,no,756,yes,no,unknown,179,2,1,0,unknown,no,193,,,,,
536,1537,no,157,yes,no,unknown,73,1,1,0,unknown,no,194,,,,,
537,1538,no,66,yes,no,unknown,263,2,1,0,unknown,no,442,,,,,
538,1539,no,245,yes,no,unknown,13,1,1,0,unknown,no,218,,,,,
539,1540,no,144,yes,no,unknown,79,2,1,0,unknown,no,112,,,,,
540,1541,no,71,yes,no,unknown,416,1,1,0,unknown,no,365,,,,,
541,1542,no,505,yes,no,unknown,162,1,1,0,unknown,no,239,,,,,
542,1543,no,249,yes,no,unknown,,1,1,0,unknown,no,372,,,,,
543,1544,no,0,yes,no,unknown,150,1,1,0,unknown,no,174,,,,,
544,1545,no,11,yes,no,unknown,43,1,1,0,unknown,no,153,,,,,
545,1546,no,639,yes,no,unknown,191,1,1,0,unknown,no,319,,,,,
546,1547,no,124,yes,no,unknown,26,1,1,0,unknown,no,239,,,,,
547,1548,no,82,yes,no,unknown,250,1,1,0,unknown,no,220,,,,,
548,1549,no,107,yes,no,unknown,146,1,1,0,unknown,no,281,,,,,
549,1550,no,473,yes,no,unknown,416,1,1,0,unknown,no,406,,,,,
550,1551,no,372,yes,yes,unknown,121,2,1,0,unknown,no,321,,,,,
551,1552,no,46,yes,no,unknown,114,2,1,0,unknown,no,245,,,,,
552,1553,no,34,yes,no,unknown,289,1,1,0,unknown,no,348,,,,,
553,1554,no,935,yes,no,unknown,225,1,1,0,unknown,no,290,,,,,
554,1555,no,10,yes,no,unknown,123,1,1,0,unknown,no,411,,,,,
555,1556,no,106,yes,no,unknown,130,2,1,0,unknown,no,456,,,,,
556,1557,no,471,yes,no,unknown,161,2,1,0,unknown,no,468,,,,,
557,1558,no,778,yes,no,unknown,149,2,1,0,unknown,no,219,,,,,
558,1559,no,170,yes,no,unknown,268,2,1,0,unknown,no,272,,,,,
559,1560,no,315,yes,no,unknown,259,2,1,0,unknown,no,105,,,,,
560,1561,no,3165,no,no,unknown,26,1,1,0,unknown,no,424,,,,,
561,1562,no,131,yes,no,unknown,153,1,1,0,unknown,no,417,,,,,
562,1563,yes,204,yes,no,unknown,424,2,1,0,unknown,no,485,,,,,
563,1564,no,83,yes,no,unknown,179,2,1,0,unknown,no,243,,,,,
564,1565,no,0,yes,yes,unknown,97,1,1,0,unknown,no,408,,,,,
565,1566,no,5431,yes,yes,unknown,383,1,1,0,unknown,no,247,,,,,
566,1567,no,1759,yes,no,unknown,440,1,1,0,unknown,no,352,,,,,
567,1568,no,125,yes,no,unknown,23,1,1,0,unknown,no,481,,,,,
568,1569,no,0,no,no,unknown,195,1,1,0,unknown,no,397,,,,,
569,1570,no,5090,yes,no,unknown,1297,3,1,0,unknown,yes,481,,,,,
570,1571,no,573,yes,no,unknown,87,1,1,0,unknown,no,270,,,,,
571,1572,no,1602,yes,no,unknown,427,1,1,0,unknown,no,444,,,,,
572,1573,yes,137,yes,yes,unknown,189,1,1,0,unknown,no,404,,,,,
573,1574,no,0,no,no,unknown,195,1,1,0,unknown,no,489,,,,,
574,1575,no,193,no,no,unknown,179,1,1,0,unknown,no,143,,,,,
575,1576,no,195,yes,yes,unknown,179,1,1,0,unknown,no,445,,,,,
576,1577,no,288,no,no,unknown,69,1,1,0,unknown,no,221,,,,,
577,1578,no,19,yes,no,unknown,105,2,1,0,unknown,no,466,,,,,
578,1579,no,25,yes,no,unknown,266,3,1,0,unknown,no,173,,,,,
579,1580,no,216,yes,no,unknown,524,2,1,0,unknown,no,228,,,,,
580,1581,no,190,yes,yes,unknown,96,2,1,0,unknown,no,336,,,,,
581,1582,no,99,yes,no,unknown,155,2,1,0,unknown,no,226,,,,,
582,1583,no,2298,yes,no,unknown,162,2,1,0,unknown,no,467,,,,,
583,1584,no,17,yes,no,unknown,352,2,1,0,unknown,no,367,,,,,
584,1585,no,0,yes,no,unknown,76,4,1,0,unknown,no,371,,,,,
585,1586,no,0,yes,no,unknown,154,2,1,0,unknown,no,204,,,,,
586,1587,no,840,yes,no,unknown,310,2,1,0,unknown,no,499,,,,,
587,1588,no,358,yes,no,unknown,390,3,1,0,unknown,no,478,,,,,
588,1589,no,0,yes,no,unknown,369,1,1,0,unknown,no,397,,,,,
589,1590,no,325,yes,yes,unknown,112,2,1,0,unknown,no,336,,,,,
590,1591,no,15,yes,no,unknown,341,3,1,0,unknown,no,290,,,,,
591,1592,no,581,yes,no,unknown,79,1,1,0,unknown,no,452,,,,,
592,1593,no,4070,yes,no,unknown,140,2,1,0,unknown,no,445,,,,,
593,1594,no,74,no,yes,unknown,315,1,1,0,unknown,no,208,,,,,
594,1595,no,141,yes,no,unknown,262,2,1,0,unknown,no,144,,,,,
595,1596,no,89,no,no,unknown,174,2,1,0,unknown,no,329,,,,,
596,1597,yes,0,yes,no,unknown,138,3,1,0,unknown,no,426,,,,,
597,1598,no,450,no,no,unknown,526,2,1,0,unknown,no,211,,,,,
598,1599,no,310,no,no,unknown,135,1,1,0,unknown,no,206,,,,,
599,1600,no,0,yes,no,unknown,36,5,1,0,unknown,no,100,,,,,
600,1601,no,384,yes,no,unknown,1906,3,1,0,unknown,no,311,,,,,
601,1602,no,395,yes,no,unknown,219,2,1,0,unknown,no,146,,,,,
602,1603,no,118,yes,no,unknown,147,2,1,0,unknown,no,237,,,,,
603,1604,no,5,yes,yes,unknown,407,2,1,0,unknown,no,319,,,,,
604,1605,no,50,yes,yes,unknown,121,1,1,0,unknown,no,180,,,,,
605,1606,no,285,yes,yes,unknown,209,1,1,0,unknown,no,405,,,,,
606,1607,no,,no,no,unknown,92,2,1,0,unknown,no,326,,,,,
607,1608,no,653,yes,yes,unknown,208,1,1,0,unknown,no,336,,,,,
608,1609,no,918,yes,no,unknown,193,1,1,0,unknown,no,189,,,,,
609,1610,no,243,yes,yes,unknown,144,1,1,0,unknown,no,416,,,,,
610,1611,no,405,yes,no,unknown,65,1,1,0,unknown,no,462,,,,,
611,1612,no,1328,yes,no,unknown,339,1,1,0,unknown,no,466,,,,,
612,1613,no,255,yes,no,unknown,285,1,1,0,unknown,no,411,,,,,
613,1614,no,3397,yes,no,unknown,231,1,1,0,unknown,no,209,,,,,
614,1615,no,2106,yes,no,unknown,168,1,1,0,unknown,no,486,,,,,
615,1616,no,2877,yes,no,unknown,278,1,1,0,unknown,no,482,,,,,
616,1617,no,60,yes,yes,unknown,389,1,1,0,unknown,no,314,,,,,
617,1618,no,2226,yes,no,unknown,158,1,1,0,unknown,no,445,,,,,
618,1619,no,2880,yes,no,unknown,145,2,1,0,unknown,no,368,,,,,
619,1620,no,5,yes,no,unknown,78,2,1,0,unknown,no,442,,,,,
620,1621,no,147,no,no,unknown,142,3,1,0,unknown,no,319,,,,,
621,1622,no,7,yes,yes,unknown,87,1,1,0,unknown,no,127,,,,,
622,1623,no,109,yes,no,unknown,147,2,1,0,unknown,no,148,,,,,
623,1624,no,119,yes,no,unknown,289,1,1,0,unknown,no,198,,,,,
624,1625,no,484,yes,no,unknown,703,1,1,0,unknown,yes,390,,,,,
625,1626,no,1852,yes,no,unknown,170,3,1,0,unknown,no,308,,,,,
626,1627,no,533,yes,no,unknown,802,1,1,0,unknown,no,416,,,,,
627,1628,no,21,yes,no,unknown,381,2,1,0,unknown,no,431,,,,,
628,1629,no,2434,yes,no,unknown,218,4,1,0,unknown,no,216,,,,,
629,1630,no,90,yes,yes,unknown,57,2,1,0,unknown,no,335,,,,,
630,1631,no,4246,yes,no,unknown,304,2,1,0,unknown,no,174,,,,,
631,1632,no,395,yes,no,unknown,241,3,1,0,unknown,no,419,,,,,
632,1633,no,15,yes,no,unknown,230,1,1,0,unknown,no,447,,,,,
633,1634,no,85,no,no,unknown,262,3,1,0,unknown,no,449,,,,,
634,1635,no,184,yes,yes,unknown,392,2,1,0,unknown,no,185,,,,,
635,1636,no,660,no,no,unknown,201,2,1,0,unknown,no,341,,,,,
636,1637,yes,183,yes,no,unknown,145,1,1,0,unknown,no,362,,,,,
637,1638,no,1144,yes,no,unknown,252,1,1,0,unknown,no,196,,,,,
638,1639,no,1,yes,no,unknown,235,4,1,0,unknown,no,254,,,,,
639,1640,no,69,yes,yes,unknown,235,2,1,0,unknown,no,453,,,,,
640,1641,no,220,yes,no,unknown,328,2,1,0,unknown,no,442,,,,,
641,1642,no,332,yes,no,unknown,116,2,1,0,unknown,no,268,,,,,
642,1643,no,240,yes,no,unknown,246,1,1,0,unknown,no,411,,,,,
643,1644,no,0,yes,no,unknown,293,1,1,0,unknown,no,311,,,,,
644,1645,no,0,yes,no,unknown,37,2,1,0,unknown,no,375,,,,,
645,1646,no,898,yes,no,unknown,132,2,1,0,unknown,no,247,,,,,
646,1647,no,123,yes,yes,unknown,530,2,1,0,unknown,no,386,,,,,
647,1648,no,252,yes,no,unknown,175,3,1,0,unknown,no,251,,,,,
648,1649,no,65,yes,no,unknown,524,2,1,0,unknown,no,176,,,,,
649,1650,no,366,yes,yes,unknown,29,3,1,0,unknown,no,343,,,,,
650,1651,no,209,yes,no,unknown,311,2,1,0,unknown,no,468,,,,,
651,1652,no,221,yes,no,unknown,211,2,1,0,unknown,no,196,,,,,
652,1653,no,4,yes,no,unknown,312,3,1,0,unknown,no,126,,,,,
653,1654,no,104,yes,no,unknown,412,1,1,0,unknown,no,164,,,,,
654,1655,no,312,yes,no,unknown,392,1,1,0,unknown,no,101,,,,,
655,1656,no,349,yes,no,unknown,191,1,1,0,unknown,no,286,,,,,
656,1657,no,4,no,no,unknown,284,2,1,0,unknown,no,418,,,,,
657,1658,no,322,yes,yes,unknown,144,1,1,0,unknown,no,472,,,,,
658,1659,no,150,yes,no,unknown,328,1,1,0,unknown,no,113,,,,,
659,1660,no,1349,yes,no,unknown,100,1,1,0,unknown,no,316,,,,,
660,1661,no,281,yes,no,unknown,226,1,1,0,unknown,no,317,,,,,
661,1662,no,1259,yes,no,unknown,507,1,1,0,unknown,no,172,,,,,
662,1663,no,101,yes,no,unknown,392,1,1,0,unknown,no,364,,,,,
663,1664,no,848,yes,no,unknown,684,2,1,0,unknown,no,342,,,,,
664,1665,no,89,yes,no,unknown,333,2,1,0,unknown,no,284,,,,,
665,1666,no,140,yes,no,unknown,311,3,1,0,unknown,no,253,,,,,
666,1667,no,148,yes,no,unknown,128,2,1,0,unknown,no,111,,,,,
667,1668,no,200,yes,no,unknown,322,2,1,0,unknown,no,114,,,,,
668,1669,no,46,yes,no,unknown,202,4,1,0,unknown,no,280,,,,,
669,1670,no,201,yes,no,unknown,92,2,1,0,unknown,no,201,,,,,
670,1671,no,530,yes,no,unknown,739,3,1,0,unknown,no,180,,,,,
671,1672,no,0,yes,no,unknown,273,2,1,0,unknown,no,227,,,,,
672,1673,no,1,yes,no,unknown,260,3,1,0,unknown,no,154,,,,,
673,1674,no,43,yes,no,unknown,268,2,1,0,unknown,no,257,,,,,
674,1675,no,173,yes,no,unknown,396,2,1,0,unknown,no,249,,,,,
675,1676,no,389,yes,no,unknown,262,1,1,0,unknown,no,484,,,,,
676,1677,no,215,yes,yes,unknown,308,3,1,0,unknown,no,171,,,,,
677,1678,no,131,yes,no,unknown,467,2,1,0,unknown,no,101,,,,,
678,1679,no,783,yes,no,unknown,320,1,1,0,unknown,no,286,,,,,
679,1680,no,0,yes,no,unknown,160,3,1,0,unknown,no,179,,,,,
680,1681,no,80,yes,no,unknown,245,2,1,0,unknown,no,227,,,,,
681,1682,no,105,yes,no,unknown,189,2,1,0,unknown,no,107,,,,,
682,1683,no,182,yes,yes,unknown,477,1,1,0,unknown,no,227,,,,,
683,1684,no,82,yes,no,unknown,310,1,1,0,unknown,no,464,,,,,
684,1685,no,0,yes,no,unknown,65,3,1,0,unknown,no,319,,,,,
685,1686,no,510,yes,no,unknown,196,2,1,0,unknown,no,424,,,,,
686,1687,no,242,yes,no,unknown,221,2,1,0,unknown,no,140,,,,,
687,1688,no,244,yes,yes,unknown,197,2,1,0,unknown,no,420,,,,,
688,1689,no,92,yes,no,unknown,221,2,1,0,unknown,no,156,,,,,
689,1690,yes,0,yes,no,unknown,64,2,1,0,unknown,no,243,,,,,
690,1691,no,948,yes,no,unknown,75,2,1,0,unknown,no,107,,,,,
691,1692,no,23,yes,no,unknown,400,2,1,0,unknown,no,227,,,,,
692,1693,no,710,yes,no,unknown,378,3,1,0,unknown,no,112,,,,,
693,1694,no,1205,yes,no,unknown,118,2,1,0,unknown,no,159,,,,,
694,1695,no,368,yes,yes,unknown,1597,2,1,0,unknown,yes,219,,,,,
695,1696,no,1631,yes,no,unknown,346,2,1,0,unknown,no,474,,,,,
696,1697,no,6,yes,no,unknown,60,3,1,0,unknown,no,496,,,,,
697,1698,no,26,yes,no,unknown,276,2,1,0,unknown,no,225,,,,,
698,1699,no,48,yes,no,unknown,152,2,1,0,unknown,no,147,,,,,
699,1700,no,2142,yes,no,unknown,251,3,1,0,unknown,no,420,,,,,
700,1701,no,77,yes,yes,unknown,390,2,1,0,unknown,no,240,,,,,
701,1702,no,401,yes,no,unknown,306,2,1,0,unknown,no,124,,,,,
702,1703,no,21,no,no,unknown,189,3,1,0,unknown,no,241,,,,,
703,1704,no,0,yes,no,unknown,125,2,1,0,unknown,no,421,,,,,
704,1705,no,497,yes,no,unknown,234,2,1,0,unknown,no,450,,,,,
705,1706,no,369,no,no,unknown,79,2,1,0,unknown,no,218,,,,,
706,1707,no,78,yes,no,unknown,13,6,1,0,unknown,no,434,,,,,
707,1708,no,226,yes,yes,unknown,283,3,1,0,unknown,no,428,,,,,
708,1709,no,503,yes,no,unknown,109,2,1,0,unknown,no,312,,,,,
709,1710,no,372,yes,no,unknown,132,2,1,0,unknown,no,223,,,,,
710,1711,no,0,yes,yes,unknown,144,2,1,0,unknown,no,470,,,,,
711,1712,no,0,yes,no,unknown,121,2,1,0,unknown,no,100,,,,,
